% 2016îN 11åé 11ì˙ 17éû 34ï™ 14.901000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  4:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
   1299  1509    527726    9326  -3759233.3998   3636895.3176   3637780.8015     721.8836   -8021.2477      12.0593
   1300  1509    527727    9327  -3759233.3996   3636895.3163   3637780.8029     721.8845   -8021.2460      12.0593
   1301  1509    527728    9328  -3759233.4027   3636895.3170   3637780.8038     721.8862   -8021.2467      12.0621
   1302  1509    527729    9329  -3759233.3993   3636895.3146   3637780.8043     721.8855   -8021.2440      12.0590
   1303  1509    527730    9330  -3759233.3078   3636895.3121   3637780.8962     721.8236   -8021.1300      12.0565
   1304  1509    527731    9331  -3759233.0042   3636895.3015   3637781.2369     721.6202   -8020.7215      12.0677
   1305  1509    527732    9332  -3759231.9474   3636895.2417   3637782.3954     720.9282   -8019.3131      12.0778
   1306  1509    527733    9333  -3759230.0432   3636895.1031   3637784.4903     719.7036   -8016.7570      12.0827
   1307  1509    527734    9334  -3759227.4790   3636894.8977   3637787.3677     718.0680   -8013.2611      12.1110
   1308  1509    527735    9335  -3759224.3461   3636894.6255   3637790.9523     716.0850   -8008.9250      12.1732
   1309  1509    527736    9336  -3759220.7646   3636894.3037   3637794.9807     713.8256   -8004.0205      12.1982
   1310  1509    527737    9337  -3759217.1331   3636894.0154   3637799.1231     711.5074   -7999.0156      12.2785
   1311  1509    527738    9338  -3759213.6082   3636893.6960   3637803.1360     709.2856   -7994.1481      12.3294
   1312  1509    527739    9339  -3759210.6764   3636893.4021   3637806.4434     707.4580   -7990.1133      12.3382
   1313  1509    527740    9340  -3759208.5804   3636893.1880   3637808.8588     706.1542   -7987.1854      12.3715
   1314  1509    527741    9341  -3759207.2998   3636893.0479   3637810.3093     705.3644   -7985.4135      12.3720
   1315  1509    527742    9342  -3759206.5071   3636892.9767   3637811.2253     704.8643   -7984.3081      12.3916
   1316  1509    527743    9343  -3759205.7180   3636892.9016   3637812.1092     704.3695   -7983.2288      12.3926
   1317  1509    527744    9344  -3759204.7711   3636892.8069   3637813.1754     703.7790   -7981.9274      12.3944
   1318  1509    527745    9345  -3759203.4578   3636892.6894   3637814.6645     702.9503   -7980.1194      12.4108
   1319  1509    527746    9346  -3759201.6727   3636892.5275   3637816.6879     701.8252   -7977.6616      12.4314
   1320  1509    527747    9347  -3759199.1518   3636892.2916   3637819.5161     700.2417   -7974.2118      12.4396
   1321  1509    527748    9348  -3759195.9590   3636891.9831   3637823.1321     698.2430   -7969.8106      12.4639
   1322  1509    527749    9349  -3759191.9828   3636891.6120   3637827.6594     695.7446   -7964.3152      12.5155
   1323  1509    527750    9350  -3759187.4726   3636891.2001   3637832.7235     692.9041   -7958.1437      12.5381
   1324  1509    527751    9351  -3759182.8688   3636890.7765   3637837.9684     690.0069   -7951.7809      12.6030
   1325  1509    527752    9352  -3759178.5823   3636890.3817   3637842.8313     687.3098   -7945.8733      12.6515
   1326  1509    527753    9353  -3759174.8086   3636889.7451   3637847.5098     685.1430   -7940.2316      12.7579
   1327  1509    527754    9354  -3759171.8147   3636887.8026   3637852.5575     684.4568   -7934.0880      12.7919
   1328  1509    527755    9355  -3759170.2390   3636884.0804   3637857.7997     686.0359   -7927.6596      12.7587
   1329  1509    527756    9356            NaN            NaN            NaN          NaN          NaN          NaN
   1330  1509    527757    9357            NaN            NaN            NaN          NaN          NaN          NaN
   1331  1509    527758    9358            NaN            NaN            NaN          NaN          NaN          NaN
   1332  1509    527759    9359            NaN            NaN            NaN          NaN          NaN          NaN
   1333  1509    527760    9360            NaN            NaN            NaN          NaN          NaN          NaN
   1334  1509    527761    9361  -3759178.5039   3636841.4011   3637889.9319     722.4531   -7887.7202      11.7913
   1335  1509    527762    9362  -3759180.3938   3636833.5378   3637895.3275     729.4180   -7880.9425      11.5276
   1336  1509    527763    9363  -3759182.2938   3636825.7498   3637900.6786     736.3359   -7874.2355      11.2872
   1337  1509    527764    9364            NaN            NaN            NaN          NaN          NaN          NaN
   1338  1509    527765    9365            NaN            NaN            NaN          NaN          NaN          NaN
   1339  1509    527766    9366            NaN            NaN            NaN          NaN          NaN          NaN
   1340  1509    527767    9367            NaN            NaN            NaN          NaN          NaN          NaN
   1341  1509    527768    9368  -3759191.7072   3636788.6137   3637926.4366     769.5683   -7842.2022      10.4876
   1342  1509    527769    9369  -3759193.5089   3636781.5921   3637931.3795     775.8671   -7836.0950      10.3911
   1343  1509    527770    9370  -3759195.2286   3636774.7287   3637936.2576     781.9951   -7830.0702      10.2990
   1344  1509    527771    9371  -3759196.9377   3636767.9939   3637941.0936     788.0233   -7824.1268      10.2498
   1346  1509    527773    9373  -3759200.2244   3636754.7521   3637950.6441     799.8246   -7812.3762      10.1338
   1347  1509    527774    9374  -3759201.7510   3636748.4471   3637955.2816     805.4171   -7806.6917      10.1078
   1348  1509    527775    9375  -3759203.2640   3636742.3994   3637959.8204     810.8152   -7801.1851      10.1634
   1349  1509    527776    9376  -3759204.5472   3636736.5386   3637964.2647     815.9192   -7795.7358      10.1361
   1350  1509    527777    9377  -3759205.6084   3636731.1898   3637968.3666     820.5008   -7790.6795      10.0728
   1351  1509    527778    9378            NaN            NaN            NaN          NaN          NaN          NaN
   1352  1509    527779    9379  -3759207.4544   3636722.7240   3637974.8441     827.8681   -7782.7575      10.0621
   1353  1509    527780    9380            NaN            NaN            NaN          NaN          NaN          NaN
   1354  1509    527781    9381  -3759209.1298   3636715.2702   3637980.6639     834.3896   -7775.7078      10.1491
   1355  1509    527782    9382  -3759209.9476   3636711.6072   3637983.4989     837.5905   -7772.2615      10.1742
   1356  1509    527783    9383  -3759210.7922   3636707.7590   3637986.4932     840.9432   -7768.6220      10.2013
   1357  1509    527784    9384  -3759211.6917   3636703.5744   3637989.7746     844.5758   -7764.6356      10.2341
   1358  1509    527785    9385  -3759212.7062   3636698.9363   3637993.4285     848.6144   -7760.2107      10.2904
   1359  1509    527786    9386  -3759213.8217   3636693.7292   3637997.5523     853.1320   -7755.2156      10.3524
   1360  1509    527787    9387  -3759215.0622   3636688.0328   3638002.0605     858.0881   -7749.7620      10.4301
   1361  1509    527788    9388  -3759216.3925   3636681.9174   3638006.9284     863.4078   -7743.8835      10.5290
   1362  1509    527789    9389  -3759217.6788   3636675.8097   3638011.8663     868.6913   -7737.9328      10.6465
   1363  1509    527790    9390  -3759218.8706   3636669.9052   3638016.6381     873.7632   -7732.1601      10.7287
   1364  1509    527791    9391  -3759219.9974   3636663.8071   3638021.6630     878.9289   -7726.0761      10.8079
   1365  1509    527792    9392  -3759221.0416   3636657.2851   3638027.1998     884.3419   -7719.3697      10.8914
   1366  1509    527793    9393  -3759222.0214   3636650.3145   3638033.2567     890.0323   -7712.0317      10.9806
   1367  1509    527794    9394  -3759223.0266   3636642.8469   3638039.6848     896.0976   -7704.2019      11.0150
   1368  1509    527795    9395  -3759224.3018   3636634.9385   3638046.3439     902.6675   -7696.1183      11.0901
   1369  1509    527796    9396  -3759225.7052   3636626.8662   3638053.1468     909.4442   -7687.9045      11.2301
   1370  1509    527797    9397  -3759227.0198   3636618.6695   3638059.9632     916.2486   -7679.5933      11.2546
   1371  1509    527798    9398  -3759228.4401   3636610.5332   3638066.7616     923.0832   -7671.3645      11.3655
   1372  1509    527799    9399  -3759229.5378   3636602.5206   3638073.5268     929.6044   -7663.0792      11.3379
   1373  1509    527800    9400  -3759230.7829   3636594.7627   3638080.0482     936.0452   -7655.1561      11.4018
   1374  1509    527801    9401  -3759231.8971   3636587.5382   3638086.1635     942.0116   -7647.7243      11.4590
   1375  1509    527802    9402  -3759232.7580   3636581.2012   3638091.5466     947.1641   -7641.1419      11.4517
   1376  1509    527803    9403  -3759233.5773   3636575.6072   3638096.3272     951.7538   -7635.3323      11.4966
   1377  1509    527804    9404  -3759234.2031   3636570.5853   3638100.5787     955.7978   -7630.1045      11.4492
   1378  1509    527805    9405  -3759234.8468   3636566.3505   3638104.1712     959.2886   -7625.7379      11.4818
   1379  1509    527806    9406  -3759235.3108   3636562.8748   3638107.1030     962.1089   -7622.1411      11.4610
   1380  1509    527807    9407  -3759235.6516   3636560.2306   3638109.3456     964.2461   -7619.3899      11.4451
   1381  1509    527808    9408  -3759235.8147   3636558.4481   3638110.8695     965.6404   -7617.4977      11.4021
   1382  1509    527809    9409  -3759235.9340   3636557.5215   3638111.6672     966.3892   -7616.5239      11.4033
   1383  1509    527810    9410  -3759236.0396   3636556.7097   3638112.3720     967.0460   -7615.6662      11.4083
   1384  1509    527811    9411  -3759236.1929   3636555.5621   3638113.3523     967.9773   -7614.4687      11.4086
   1385  1509    527812    9412  -3759236.4478   3636553.3115   3638115.2895     969.7718   -7612.0892      11.3906
   1386  1509    527813    9413  -3759236.8057   3636549.9107   3638118.2076     972.4646   -7608.4897      11.3423
   1387  1509    527814    9414  -3759237.3142   3636545.7888   3638121.7419     975.7802   -7604.1601      11.3261
   1388  1509    527815    9415  -3759237.8076   3636541.3273   3638125.5144     979.3294   -7599.4935      11.2446
   1389  1509    527816    9416  -3759238.4140   3636536.5810   3638129.5172     983.1618   -7594.5713      11.1998
   1390  1509    527817    9417  -3759239.0175   3636531.7986   3638133.5230     987.0182   -7589.6311      11.1346
   1391  1509    527818    9418  -3759239.1279   3636527.7742   3638137.3238     989.9870   -7584.9578      11.0929
   1392  1509    527819    9419            NaN            NaN            NaN          NaN          NaN          NaN
   1393  1509    527820    9420            NaN            NaN            NaN          NaN          NaN          NaN
   1394  1509    527821    9421            NaN            NaN            NaN          NaN          NaN          NaN
   1395  1509    527822    9422            NaN            NaN            NaN          NaN          NaN          NaN
   1396  1509    527823    9423            NaN            NaN            NaN          NaN          NaN          NaN
   1397  1509    527824    9424            NaN            NaN            NaN          NaN          NaN          NaN
   1398  1509    527825    9425            NaN            NaN            NaN          NaN          NaN          NaN
   1399  1509    527826    9426            NaN            NaN            NaN          NaN          NaN          NaN
   1400  1509    527827    9427            NaN            NaN            NaN          NaN          NaN          NaN
   1401  1509    527828    9428            NaN            NaN            NaN          NaN          NaN          NaN
   1402  1509    527829    9429            NaN            NaN            NaN          NaN          NaN          NaN
   1403  1509    527830    9430            NaN            NaN            NaN          NaN          NaN          NaN
   1404  1509    527831    9431            NaN            NaN            NaN          NaN          NaN          NaN
   1405  1509    527832    9432            NaN            NaN            NaN          NaN          NaN          NaN
   1406  1509    527833    9433            NaN            NaN            NaN          NaN          NaN          NaN
   1407  1509    527834    9434            NaN            NaN            NaN          NaN          NaN          NaN
   1408  1509    527835    9435            NaN            NaN            NaN          NaN          NaN          NaN
   1409  1509    527836    9436            NaN            NaN            NaN          NaN          NaN          NaN
   1410  1509    527837    9437            NaN            NaN            NaN          NaN          NaN          NaN
   1411  1509    527838    9438            NaN            NaN            NaN          NaN          NaN          NaN
   1412  1509    527839    9439            NaN            NaN            NaN          NaN          NaN          NaN
   1413  1509    527840    9440            NaN            NaN            NaN          NaN          NaN          NaN
   1414  1509    527841    9441            NaN            NaN            NaN          NaN          NaN          NaN
   1415  1509    527842    9442            NaN            NaN            NaN          NaN          NaN          NaN
   1416  1509    527843    9443            NaN            NaN            NaN          NaN          NaN          NaN
   1417  1509    527844    9444            NaN            NaN            NaN          NaN          NaN          NaN
   1418  1509    527845    9445            NaN            NaN            NaN          NaN          NaN          NaN
   1419  1509    527846    9446            NaN            NaN            NaN          NaN          NaN          NaN
   1420  1509    527847    9447            NaN            NaN            NaN          NaN          NaN          NaN
   1421  1509    527848    9448            NaN            NaN            NaN          NaN          NaN          NaN
   1422  1509    527849    9449            NaN            NaN            NaN          NaN          NaN          NaN
   1423  1509    527850    9450            NaN            NaN            NaN          NaN          NaN          NaN
   1424  1509    527851    9451            NaN            NaN            NaN          NaN          NaN          NaN
   1425  1509    527852    9452            NaN            NaN            NaN          NaN          NaN          NaN
   1426  1509    527853    9453            NaN            NaN            NaN          NaN          NaN          NaN
   1427  1509    527854    9454            NaN            NaN            NaN          NaN          NaN          NaN
   1428  1509    527855    9455            NaN            NaN            NaN          NaN          NaN          NaN
   1429  1509    527856    9456            NaN            NaN            NaN          NaN          NaN          NaN
   1430  1509    527857    9457            NaN            NaN            NaN          NaN          NaN          NaN
   1431  1509    527858    9458            NaN            NaN            NaN          NaN          NaN          NaN
   1432  1509    527859    9459            NaN            NaN            NaN          NaN          NaN          NaN
   1433  1509    527860    9460            NaN            NaN            NaN          NaN          NaN          NaN
   1434  1509    527861    9461            NaN            NaN            NaN          NaN          NaN          NaN
   1435  1509    527862    9462            NaN            NaN            NaN          NaN          NaN          NaN
   1436  1509    527863    9463            NaN            NaN            NaN          NaN          NaN          NaN
   1437  1509    527864    9464  -3759091.8069   3636588.7271   3638220.0577     843.7365   -7480.7708       6.6774
   1438  1509    527865    9465            NaN            NaN            NaN          NaN          NaN          NaN
   1439  1509    527866    9466            NaN            NaN            NaN          NaN          NaN          NaN
   1440  1509    527867    9467            NaN            NaN            NaN          NaN          NaN          NaN
   1441  1509    527868    9468            NaN            NaN            NaN          NaN          NaN          NaN
   1442  1509    527869    9469            NaN            NaN            NaN          NaN          NaN          NaN
   1443  1509    527870    9470            NaN            NaN            NaN          NaN          NaN          NaN
   1444  1509    527871    9471            NaN            NaN            NaN          NaN          NaN          NaN
   1445  1509    527872    9472            NaN            NaN            NaN          NaN          NaN          NaN
   1446  1509    527873    9473            NaN            NaN            NaN          NaN          NaN          NaN
   1447  1509    527874    9474            NaN            NaN            NaN          NaN          NaN          NaN
   1448  1509    527875    9475            NaN            NaN            NaN          NaN          NaN          NaN
   1449  1509    527876    9476            NaN            NaN            NaN          NaN          NaN          NaN
   1450  1509    527877    9477            NaN            NaN            NaN          NaN          NaN          NaN
   1451  1509    527878    9478            NaN            NaN            NaN          NaN          NaN          NaN
   1455  1509    527882    9482            NaN            NaN            NaN          NaN          NaN          NaN
   1456  1509    527883    9483            NaN            NaN            NaN          NaN          NaN          NaN
   1457  1509    527884    9484            NaN            NaN            NaN          NaN          NaN          NaN
   1458  1509    527885    9485            NaN            NaN            NaN          NaN          NaN          NaN
   1459  1509    527886    9486            NaN            NaN            NaN          NaN          NaN          NaN
   1460  1509    527887    9487  -3758891.0757   3636689.9538   3638323.1000     631.4026   -7354.0017       5.4406
   1461  1509    527888    9488  -3758880.0431   3636696.6705   3638327.5946     618.9038   -7348.4516       5.3572
   1462  1509    527889    9489  -3758869.1476   3636703.3615   3638332.0908     606.5186   -7342.9465       5.3408
   1463  1509    527890    9490  -3758858.4375   3636709.9564   3638336.5330     594.3315   -7337.5237       5.3478
   1464  1509    527891    9491  -3758847.9244   3636716.3524   3638340.9033     582.4244   -7332.1617       5.3161
   1465  1509    527892    9492  -3758837.6121   3636722.6079   3638345.1813     570.7578   -7326.9020       5.2695
   1466  1509    527893    9493  -3758827.5003   3636728.7123   3638349.3466     559.3392   -7321.7569       5.1900
   1467  1509    527894    9494  -3758817.6455   3636734.6592   3638353.4810     548.2125   -7316.6803       5.1543
   1468  1509    527895    9495  -3758808.4149   3636740.0910   3638357.4397     537.8901   -7311.7994       5.0916
   1469  1509    527896    9496  -3758799.9884   3636744.9373   3638361.2437     528.5476   -7307.1431       5.0798
   1470  1509    527897    9497  -3758792.2171   3636749.2738   3638364.8437     520.0271   -7302.7207       5.0458
   1471  1509    527898    9498  -3758784.9368   3636753.3726   3638368.2084     512.0188   -7298.5986       5.0301
   1472  1509    527899    9499  -3758778.1599   3636757.3262   3638371.1625     504.4650   -7294.9624       4.9920
   1473  1509    527900    9500  -3758771.8706   3636761.1231   3638373.8388     497.3628   -7291.6923       4.9918
   1474  1509    527901    9501  -3758765.6955   3636764.8496   3638376.3715     490.3907   -7288.5587       4.9362
   1475  1509    527902    9502  -3758759.5183   3636768.6293   3638378.9171     483.3788   -7285.4350       4.9171
   1476  1509    527903    9503  -3758753.1668   3636772.5176   3638381.5276     476.1677   -7282.2296       4.8945
   1477  1509    527904    9504  -3758746.5496   3636776.6128   3638384.1892     468.6232   -7278.9553       4.8628
   1478  1509    527905    9505  -3758739.9373   3636780.7012   3638386.8619     461.0870   -7275.6712       4.8365
   1479  1509    527906    9506  -3758733.4352   3636784.6840   3638389.4963     453.7032   -7272.4218       4.7929
   1480  1509    527907    9507  -3758726.8813   3636788.6612   3638392.2092     446.2875   -7269.0845       4.7608
   1481  1509    527908    9508  -3758720.2025   3636792.7471   3638394.9516     438.7068   -7265.7149       4.7340
   1482  1509    527909    9509  -3758713.3835   3636796.9105   3638397.7059     430.9729   -7262.3087       4.6757
   1483  1509    527910    9510  -3758706.4218   3636801.1475   3638400.5262     423.0869   -7258.8190       4.6133
   1484  1509    527911    9511  -3758699.3683   3636805.5011   3638403.4706     415.0532   -7255.2363       4.6346
   1485  1509    527912    9512  -3758692.1600   3636809.9267   3638406.3933     406.8602   -7251.6363       4.5933
   1486  1509    527913    9513  -3758684.8049   3636814.4619   3638409.4103     398.4864   -7247.9423       4.5822
   1487  1509    527914    9514  -3758677.2267   3636819.0976   3638412.5259     389.8851   -7244.1156       4.5538
   1488  1509    527915    9515  -3758669.4480   3636823.8202   3638415.6962     381.0819   -7240.1961       4.4884
   1489  1509    527916    9516  -3758661.5554   3636828.6461   3638418.9404     372.1254   -7236.2103       4.4572
   1490  1509    527917    9517  -3758653.5817   3636833.5180   3638422.2102     363.0793   -7232.1885       4.4192
   1491  1509    527918    9518  -3758645.5485   3636838.4636   3638425.5069     353.9390   -7228.1495       4.4037
   1492  1509    527919    9519  -3758637.4438   3636843.4227   3638428.7532     344.7392   -7224.1276       4.3248
   1493  1509    527920    9520  -3758629.4977   3636848.3299   3638431.9894     335.6870   -7220.1589       4.3039
   1494  1509    527921    9521            NaN            NaN            NaN          NaN          NaN          NaN
   1495  1509    527922    9522            NaN            NaN            NaN          NaN          NaN          NaN
   1496  1509    527923    9523            NaN            NaN            NaN          NaN          NaN          NaN
   1497  1509    527924    9524  -3758599.4580   3636866.8093   3638444.2096     301.5176   -7205.1377       4.1755
   1498  1509    527925    9525  -3758592.4541   3636871.1486   3638447.0467     293.5286   -7201.6577       4.1562
   1499  1509    527926    9526            NaN            NaN            NaN          NaN          NaN          NaN
   1500  1509    527927    9527            NaN            NaN            NaN          NaN          NaN          NaN
   1501  1509    527928    9528  -3758571.8684   3636883.8651   3638455.3505     270.0749   -7191.4429       4.0579
   1502  1509    527929    9529  -3758565.1937   3636888.0175   3638458.0291     262.4492   -7188.1537       4.0347
   1503  1509    527930    9530  -3758558.6917   3636892.0947   3638460.5811     254.9977   -7185.0095       3.9975
   1504  1509    527931    9531  -3758552.3894   3636896.2127   3638462.8660     247.6558   -7182.1827       3.9476
   1505  1509    527932    9532  -3758546.2533   3636900.3326   3638464.9690     240.4281   -7179.5740       3.8919
   1506  1509    527933    9533  -3758540.2936   3636904.4025   3638466.9601     233.3589   -7177.1099       3.8473
   1507  1509    527934    9534  -3758534.5060   3636908.3681   3638468.9512     226.4844   -7174.6752       3.8445
   1508  1509    527935    9535  -3758529.1698   3636911.9197   3638470.8216     220.2214   -7172.3602       3.8022
   1509  1509    527936    9536  -3758524.5907   3636914.9205   3638472.5196     214.8806   -7170.2788       3.7926
   1510  1509    527937    9537  -3758520.8298   3636917.2840   3638473.9728     210.5667   -7168.4810       3.7609
   1511  1509    527938    9538  -3758518.0598   3636918.9846   3638475.1234     207.4184   -7167.0750       3.7607
   1512  1509    527939    9539  -3758516.4316   3636919.9623   3638475.8082     205.5835   -7166.2329       3.7531
   1513  1509    527940    9540  -3758515.7511   3636920.3670   3638476.0947     204.8195   -7165.8791       3.7478
   1514  1509    527941    9541  -3758515.6036   3636920.4612   3638476.1580     204.6492   -7165.8041       3.7510
   1515  1509    527942    9542  -3758515.6042   3636920.4632   3638476.1562     204.6482   -7165.8066       3.7515
   1516  1509    527943    9543  -3758515.6034   3636920.4623   3638476.1567     204.6483   -7165.8055       3.7508
   1517  1509    527944    9544  -3758515.6068   3636920.4624   3638476.1551     204.6506   -7165.8083       3.7520
   1518  1509    527945    9545  -3758515.6068   3636920.4612   3638476.1546     204.6514   -7165.8081       3.7510
   1519  1509    527946    9546  -3758515.6069   3636920.4633   3638476.1554     204.6500   -7165.8084       3.7527
   1520  1509    527947    9547  -3758515.6079   3636920.4659   3638476.1563     204.6488   -7165.8091       3.7553
   1521  1509    527948    9548  -3758515.6038   3636920.4605   3638476.1551     204.6498   -7165.8062       3.7491
   1522  1509    527949    9549  -3758515.6026   3636920.4618   3638476.1574     204.6481   -7165.8044       3.7504
   1523  1509    527950    9550  -3758515.6074   3636920.4672   3638476.1558     204.6475   -7165.8099       3.7554
   1524  1509    527951    9551  -3758515.6054   3636920.4637   3638476.1575     204.6487   -7165.8062       3.7533
   1525  1509    527952    9552  -3758515.6045   3636920.4605   3638476.1502     204.6503   -7165.8106       3.7467
   1526  1509    527953    9553  -3758515.6020   3636920.4599   3638476.1540     204.6491   -7165.8062       3.7471
   1527  1509    527954    9554  -3758515.6049   3636920.4635   3638476.1555     204.6484   -7165.8076       3.7517
   1528  1509    527955    9555  -3758515.6048   3636920.4598   3638476.1551     204.6511   -7165.8064       3.7493
   1529  1509    527956    9556  -3758515.6062   3636920.4600   3638476.1554     204.6519   -7165.8069       3.7504
   1530  1509    527957    9557  -3758515.6031   3636920.4586   3638476.1550     204.6507   -7165.8053       3.7476
   1531  1509    527958    9558  -3758515.6047   3636920.4609   3638476.1534     204.6502   -7165.8082       3.7489
   1532  1509    527959    9559  -3758515.6075   3636920.4635   3638476.1532     204.6502   -7165.8105       3.7519
   1533  1509    527960    9560  -3758515.6035   3636920.4625   3638476.1530     204.6482   -7165.8087       3.7489
   1534  1509    527961    9561  -3758515.6023   3636920.4608   3638476.1539     204.6487   -7165.8067       3.7477
   1535  1509    527962    9562  -3758515.6062   3636920.4596   3638476.1517     204.6522   -7165.8097       3.7480
   1536  1509    527963    9563  -3758515.6043   3636920.4578   3638476.1535     204.6521   -7165.8067       3.7469
   1537  1509    527964    9564  -3758515.6025   3636920.4592   3638476.1551     204.6499   -7165.8052       3.7476
   1538  1509    527965    9565  -3758515.6109   3636920.4696   3638476.1573     204.6483   -7165.8111       3.7598
   1539  1509    527966    9566  -3758515.6046   3636920.4627   3638476.1494     204.6489   -7165.8122       3.7476
   1540  1509    527967    9567  -3758515.6109   3636920.4643   3638476.1522     204.6521   -7165.8131       3.7538
   1541  1509    527968    9568  -3758515.6077   3636920.4612   3638476.1491     204.6521   -7165.8131       3.7484
   1542  1509    527969    9569  -3758515.4724   3636920.5366   3638476.2056     204.5038   -7165.7410       3.7441
   1543  1509    527970    9570  -3758515.0678   3636920.7879   3638476.3778     204.0419   -7165.5335       3.7482
   1544  1509    527971    9571  -3758514.4207   3636921.1746   3638476.6454     203.3139   -7165.2018       3.7414
   1545  1509    527972    9572  -3758513.5588   3636921.6936   3638477.0031     202.3416   -7164.7605       3.7355
   1546  1509    527973    9573  -3758512.2833   3636922.4783   3638477.5297     200.8907   -7164.1164       3.7345
   1547  1509    527974    9574  -3758510.8850   3636923.3414   3638478.0978     199.2981   -7163.4190       3.7298
   1548  1509    527975    9575  -3758509.5103   3636924.1863   3638478.6561     197.7349   -7162.7321       3.7229
   1549  1509    527976    9576  -3758508.1375   3636925.0344   3638479.2027     196.1709   -7162.0567       3.7123
   1550  1509    527977    9577  -3758506.7647   3636925.8873   3638479.7608     194.6033   -7161.3739       3.7109
   1551  1509    527978    9578  -3758505.3833   3636926.7313   3638480.3177     193.0361   -7160.6850       3.6989
   1552  1509    527979    9579  -3758504.0468   3636927.5564   3638480.8557     191.5138   -7160.0225       3.6916
   1553  1509    527980    9580  -3758503.0508   3636928.1768   3638481.2575     190.3753   -7159.5303       3.6898
   1554  1509    527981    9581  -3758502.5068   3636928.4986   3638481.4747     189.7658   -7159.2565       3.6778
   1555  1509    527982    9582  -3758502.1496   3636928.7319   3638481.6216     189.3497   -7159.0820       3.6849
   1556  1509    527983    9583  -3758501.7414   3636928.9819   3638481.7795     188.8862   -7158.8841       3.6778
   1557  1509    527984    9584  -3758501.2440   3636929.3029   3638481.9869     188.3097   -7158.6372       3.6872
   1558  1509    527985    9585  -3758500.5730   3636929.7220   3638482.2553     187.5418   -7158.3080       3.6853
   1559  1509    527986    9586  -3758499.8322   3636930.1838   3638482.5556     186.6949   -7157.9409       3.6850
   1560  1509    527987    9587  -3758499.5403   3636930.3562   3638482.6716     186.3679   -7157.7943       3.6780
   1561  1509    527988    9588  -3758499.4639   3636930.4000   3638482.7008     186.2833   -7157.7564       3.6748
   1562  1509    527989    9589  -3758499.4657   3636930.3996   3638482.7025     186.2848   -7157.7556       3.6767
   1563  1509    527990    9590  -3758499.4684   3636930.3991   3638482.7009     186.2871   -7157.7578       3.6770
   1564  1509    527991    9591  -3758499.4730   3636930.4018   3638482.7012     186.2883   -7157.7605       3.6814
   1565  1509    527992    9592  -3758499.4692   3636930.4035   3638482.7053     186.2845   -7157.7563       3.6825
   1566  1509    527993    9593  -3758499.4672   3636930.4033   3638482.7039     186.2833   -7157.7565       3.6805
   1567  1509    527994    9594  -3758499.4600   3636930.3952   3638482.6991     186.2841   -7157.7542       3.6689
   1568  1509    527995    9595  -3758499.4662   3636930.3968   3638482.6966     186.2873   -7157.7594       3.6719
   1569  1509    527996    9596  -3758499.4629   3636930.3959   3638482.6997     186.2856   -7157.7552       3.6713
   1570  1509    527997    9597  -3758499.4621   3636930.3950   3638482.6946     186.2857   -7157.7586       3.6674
   1571  1509    527998    9598  -3758499.4622   3636930.3953   3638482.6968     186.2856   -7157.7570       3.6688
   1572  1509    527999    9599  -3758499.4593   3636930.3914   3638482.6960     186.2863   -7157.7549       3.6645
   1573  1509    528000    9600  -3758499.4689   3636930.4020   3638482.7012     186.2854   -7157.7589       3.6791
   1574  1509    528001    9601  -3758499.4668   3636930.3978   3638482.6969     186.2870   -7157.7598       3.6730
   1575  1509    528002    9602  -3758499.4647   3636930.3952   3638482.6976     186.2873   -7157.7574       3.6708
   1576  1509    528003    9603  -3758499.4591   3636930.3937   3638482.6977     186.2845   -7157.7544       3.6666
   1577  1509    528004    9604  -3758499.4640   3636930.3976   3638482.7030     186.2851   -7157.7536       3.6748
   1578  1509    528005    9605  -3758499.4608   3636930.3958   3638482.7028     186.2842   -7157.7517       3.6718
   1579  1509    528006    9606  -3758499.4626   3636930.3988   3638482.7028     186.2833   -7157.7536       3.6745
   1580  1509    528007    9607  -3758499.4492   3636930.3995   3638482.7014     186.2735   -7157.7496       3.6662
   1581  1509    528008    9608  -3758499.2500   3636930.5328   3638482.7882     186.0391   -7157.6496       3.6748
   1582  1509    528009    9609  -3758498.7785   3636930.8173   3638482.9761     185.5068   -7157.4147       3.6674
   1583  1509    528010    9610  -3758498.0734   3636931.2508   3638483.2480     184.7050   -7157.0743       3.6557
   1584  1509    528011    9611  -3758496.7835   3636932.0342   3638483.7618     183.2450   -7156.4342       3.6381
   1585  1509    528012    9612  -3758494.3072   3636933.5656   3638484.7584     180.4225   -7155.2079       3.6259
   1586  1509    528013    9613  -3758490.8253   3636935.7087   3638486.1697     176.4611   -7153.4716       3.6088
   1587  1509    528014    9614  -3758486.5158   3636938.3794   3638487.9314     171.5450   -7151.3175       3.6065
