% 2016îN 11åé 11ì˙ 17éû 34ï™ 14.886000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  4:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
   1998  1509    528425   10025  -3757867.6574   3637315.5148   3638740.8767    -529.8310   -6839.4617      -0.3794
   1999  1509    528426   10026  -3757862.1577   3637318.5249   3638743.4781    -535.8187   -6836.2646      -0.4061
   2000  1509    528427   10027  -3757856.2077   3637321.8479   3638746.2879    -542.3444   -6832.8360      -0.3997
   2001  1509    528428   10028  -3757849.9712   3637325.3571   3638749.2320    -549.2031   -6829.2535      -0.3787
   2002  1509    528429   10029  -3757843.5654   3637328.9397   3638752.3200    -556.2322   -6825.5127      -0.3328
   2003  1509    528430   10030  -3757837.0510   3637332.4141   3638755.6436    -563.2592   -6821.4910      -0.2770
   2004  1509    528431   10031  -3757830.3825   3637335.6379   3638759.1614    -570.2132   -6817.1466      -0.3429
   2005  1509    528432   10032  -3757823.5893   3637338.8217   3638762.8150    -577.2252   -6812.6236      -0.4268
   2006  1509    528433   10033  -3757816.6173   3637342.1184   3638766.6251    -584.4427   -6807.9437      -0.4618
   2007  1509    528434   10034  -3757809.3238   3637345.6320   3638770.5009    -592.0395   -6803.1640      -0.5245
   2008  1509    528435   10035  -3757801.8241   3637349.5502   3638774.2810    -600.0706   -6798.5392      -0.5333
   2009  1509    528436   10036  -3757794.2251   3637353.7690   3638777.8713    -608.3867   -6794.1488      -0.5385
   2010  1509    528437   10037  -3757786.5293   3637358.1938   3638781.3172    -616.9182   -6789.9190      -0.5663
   2011  1509    528438   10038  -3757778.7167   3637362.8596   3638784.5888    -625.7040   -6785.8798      -0.6258
   2012  1509    528439   10039  -3757770.8502   3637367.7537   3638787.7059    -634.6915   -6782.0361      -0.6759
   2013  1509    528440   10040  -3757762.9572   3637372.8647   3638790.6828    -643.8532   -6778.3829      -0.6985
   2014  1509    528441   10041  -3757755.0517   3637378.1754   3638793.5220    -653.1671   -6774.9170      -0.6942
   2015  1509    528442   10042  -3757747.0349   3637383.8165   3638796.1761    -662.7959   -6771.6886      -0.6734
   2016  1509    528443   10043  -3757738.8506   3637389.7950   3638798.7188    -672.7836   -6768.6172      -0.6232
   2017  1509    528444   10044  -3757730.6314   3637396.1292   3638801.0790    -683.0511   -6765.8228      -0.4959
   2018  1509    528445   10045  -3757722.3206   3637402.4513   3638803.2210    -693.3737   -6763.1642      -0.5547
   2019  1509    528446   10046  -3757713.9496   3637409.0742   3638805.2818    -703.9543   -6760.6675      -0.5245
   2020  1509    528447   10047  -3757705.5792   3637415.8998   3638807.1249    -714.6801   -6758.4302      -0.5036
   2021  1509    528448   10048  -3757697.2988   3637422.8857   3638808.6807    -725.4585   -6756.5293      -0.5036
   2022  1509    528449   10049  -3757689.1235   3637430.0041   3638809.9398    -736.2592   -6754.9675      -0.5369
   2023  1509    528450   10050  -3757681.0085   3637437.2344   3638811.0188    -747.0982   -6753.6228      -0.5745
   2024  1509    528451   10051  -3757672.9978   3637444.5606   3638811.9646    -757.9336   -6752.4684      -0.5727
   2025  1509    528452   10052  -3757665.0156   3637451.9517   3638812.7711    -768.7959   -6751.4657      -0.5972
   2026  1509    528453   10053  -3757656.9846   3637459.4532   3638813.4598    -779.7713   -6750.5835      -0.6554
   2027  1509    528454   10054  -3757648.9095   3637467.0608   3638814.1328    -790.8538   -6749.7382      -0.6881
   2028  1509    528455   10055  -3757640.7106   3637474.7043   3638814.8085    -802.0481   -6748.8541      -0.7715
   2029  1509    528456   10056  -3757632.4984   3637482.4738   3638815.4576    -813.3422   -6748.0365      -0.8065
   2030  1509    528457   10057  -3757624.2115   3637490.3107   3638816.1060    -824.7368   -6747.2155      -0.8473
   2031  1509    528458   10058  -3757615.8812   3637498.2067   3638816.7857    -836.2039   -6746.3747      -0.8621
   2032  1509    528459   10059  -3757607.4729   3637506.1322   3638817.4473    -847.7464   -6745.5282      -0.9163
   2033  1509    528460   10060  -3757599.0937   3637514.1283   3638818.1916    -859.3195   -6744.6543      -0.8657
   2034  1509    528461   10061  -3757590.5126   3637522.2251   3638818.9074    -871.1054   -6743.7606      -0.8930
   2035  1509    528462   10062  -3757581.7344   3637530.5183   3638819.5953    -883.1695   -6742.8868      -0.9404
   2036  1509    528463   10063  -3757572.9308   3637538.9403   3638820.2750    -895.3437   -6742.0607      -0.9342
   2037  1509    528464   10064  -3757564.1467   3637547.2348   3638820.9662    -907.4128   -6741.1823      -0.9824
   2038  1509    528465   10065  -3757555.6000   3637555.3977   3638821.6176    -919.2223   -6740.3819      -0.9888
   2039  1509    528466   10066  -3757547.2624   3637563.4092   3638822.1828    -930.7775   -6739.6779      -1.0079
   2040  1509    528467   10067  -3757539.1254   3637571.2677   3638822.7297    -942.0833   -6739.0106      -1.0066
   2041  1509    528468   10068  -3757531.1896   3637578.9692   3638823.1667    -953.1362   -6738.4535      -1.0396
   2042  1509    528469   10069  -3757523.4029   3637586.5818   3638823.5759    -964.0218   -6737.9453      -1.0513
   2043  1509    528470   10070  -3757515.6120   3637594.1304   3638824.0363    -974.8641   -6737.3678      -1.0726
   2044  1509    528471   10071  -3757507.9307   3637601.4971   3638824.5196    -985.4996   -6736.7443      -1.1197
   2045  1509    528472   10072  -3757500.4660   3637608.7456   3638825.0042    -995.8995   -6736.1617      -1.1060
   2046  1509    528473   10073  -3757493.1345   3637615.8286   3638825.4201   -1006.0879   -6735.6243      -1.1477
   2047  1509    528474   10074  -3757485.9621   3637622.7618   3638825.8691   -1016.0579   -6735.0657      -1.1620
   2048  1509    528475   10075  -3757478.7449   3637629.7196   3638826.3158   -1026.0768   -6734.5003      -1.1899
   2049  1509    528476   10076  -3757471.3099   3637636.8919   3638826.7574   -1036.4013   -6733.9347      -1.2268
   2050  1509    528477   10077  -3757463.8547   3637644.2059   3638827.1739   -1046.8416   -6733.4381      -1.2094
   2051  1509    528478   10078  -3757456.3158   3637651.5191   3638827.6096   -1057.3396   -6732.8909      -1.2307
   2052  1509    528479   10079  -3757448.6287   3637658.8969   3638828.0500   -1067.9871   -6732.3043      -1.2996
   2053  1509    528480   10080  -3757440.8471   3637666.4520   3638828.5296   -1078.8277   -6731.7177      -1.3006
   2054  1509    528481   10081  -3757432.9845   3637674.0238   3638829.0198   -1089.7367   -6731.0955      -1.3337
   2055  1509    528482   10082  -3757425.2598   3637681.5739   3638829.4976   -1100.5341   -6730.5317      -1.3052
   2056  1509    528483   10083  -3757417.6537   3637688.9504   3638829.8735   -1111.1243   -6730.0309      -1.3643
   2057  1509    528484   10084  -3757410.2570   3637696.2069   3638830.2693   -1121.4826   -6729.5524      -1.3571
   2058  1509    528485   10085  -3757403.0563   3637703.3287   3638830.5575   -1131.6079   -6729.1891      -1.3731
   2059  1509    528486   10086  -3757396.0632   3637710.3497   3638830.7207   -1141.5163   -6728.9735      -1.3962
   2060  1509    528487   10087  -3757389.4748   3637717.0525   3638830.7840   -1150.9147   -6728.8795      -1.4197
   2061  1509    528488   10088  -3757383.4937   3637723.2208   3638830.7939   -1159.5067   -6728.8665      -1.4210
   2062  1509    528489   10089  -3757377.9306   3637728.9939   3638830.7417   -1167.5239   -6728.9190      -1.4371
   2063  1509    528490   10090  -3757372.8842   3637734.2796   3638830.6086   -1174.8316   -6729.0563      -1.4733
   2064  1509    528491   10091  -3757368.5707   3637738.8163   3638830.4838   -1181.0914   -6729.1901      -1.4998
   2065  1509    528492   10092  -3757365.0072   3637742.6096   3638830.3595   -1186.2954   -6729.3363      -1.5080
   2066  1509    528493   10093  -3757362.1102   3637745.7113   3638830.2335   -1190.5389   -6729.4825      -1.5189
   2067  1509    528494   10094  -3757359.6813   3637748.3395   3638830.1110   -1194.1167   -6729.6300      -1.5220
   2068  1509    528495   10095  -3757357.7558   3637750.4446   3638830.0216   -1196.9684   -6729.7493      -1.5077
   2069  1509    528496   10096  -3757356.3809   3637751.9467   3638829.9657   -1199.0039   -6729.8276      -1.4935
   2070  1509    528497   10097  -3757355.4798   3637752.9162   3638829.9176   -1200.3273   -6729.8822      -1.4993
   2071  1509    528498   10098  -3757354.8169   3637753.6357   3638829.8814   -1201.3053   -6729.9257      -1.5005
   2072  1509    528499   10099  -3757354.3874   3637754.1060   3638829.8515   -1201.9420   -6729.9607      -1.5026
   2073  1509    528500   10100  -3757354.2710   3637754.2288   3638829.8410   -1202.1111   -6729.9703      -1.5072
   2074  1509    528501   10101  -3757354.0569   3637754.4641   3638829.8358   -1202.4291   -6729.9802      -1.5021
   2075  1509    528502   10102  -3757353.5089   3637755.0518   3638829.8066   -1203.2326   -6730.0127      -1.5068
   2076  1509    528503   10103  -3757352.0868   3637756.5932   3638829.7294   -1205.3292   -6730.1046      -1.5102
   2077  1509    528504   10104  -3757349.6082   3637759.2892   3638829.5761   -1208.9902   -6730.2839      -1.5216
   2078  1509    528505   10105  -3757346.2800   3637762.8957   3638829.4135   -1213.8963   -6730.4838      -1.5198
   2079  1509    528506   10106  -3757342.1726   3637767.3245   3638829.2296   -1219.9352   -6730.7080      -1.5205
   2080  1509    528507   10107  -3757337.3565   3637772.5052   3638828.9824   -1227.0073   -6730.9918      -1.5465
   2081  1509    528508   10108  -3757331.8993   3637778.5680   3638828.6082   -1235.1591   -6731.4673      -1.5204
   2082  1509    528509   10109  -3757326.0099   3637785.1927   3638828.0512   -1244.0152   -6732.1386      -1.5338
   2083  1509    528510   10110  -3757319.8133   3637792.2831   3638827.2998   -1253.4197   -6733.0281      -1.5744
   2084  1509    528511   10111  -3757313.3644   3637799.7074   3638826.5531   -1263.2395   -6733.9430      -1.5707
   2085  1509    528512   10112  -3757306.7747   3637807.1828   3638825.9262   -1273.1940   -6734.7221      -1.5520
   2086  1509    528513   10113  -3757300.0995   3637814.5863   3638825.4497   -1283.1562   -6735.3142      -1.5379
   2087  1509    528514   10114  -3757293.3943   3637821.9514   3638825.0553   -1293.1118   -6735.8113      -1.5162
   2088  1509    528515   10115  -3757286.7149   3637829.2790   3638824.5993   -1303.0224   -6736.3545      -1.5362
   2089  1509    528516   10116  -3757280.1731   3637836.6572   3638824.2697   -1312.8737   -6736.8713      -1.3737
   2090  1509    528517   10117  -3757273.3712   3637843.9930   3638823.8399   -1322.8754   -6737.3457      -1.4458
   2091  1509    528518   10118  -3757266.1738   3637851.5770   3638823.4164   -1333.3305   -6737.7509      -1.6058
   2092  1509    528519   10119  -3757258.7216   3637859.4840   3638823.2434   -1344.1949   -6737.9749      -1.5878
   2093  1509    528520   10120  -3757251.0322   3637867.4984   3638823.0813   -1355.3015   -6738.1350      -1.6420
   2094  1509    528521   10121  -3757243.2456   3637875.7418   3638822.9986   -1366.6401   -6738.2814      -1.5772
   2095  1509    528522   10122  -3757235.2115   3637884.0285   3638822.9648   -1378.1820   -6738.3029      -1.6054
   2096  1509    528523   10123  -3757227.1939   3637892.3656   3638823.0072   -1389.7488   -6738.2890      -1.5514
   2097  1509    528524   10124  -3757219.2008   3637900.6650   3638823.0004   -1401.2713   -6738.3104      -1.5327
   2098  1509    528525   10125  -3757211.2543   3637909.0180   3638822.8618   -1412.7999   -6738.4805      -1.5319
   2099  1509    528526   10126  -3757203.2776   3637917.4048   3638822.7359   -1424.3739   -6738.6410      -1.5222
   2100  1509    528527   10127  -3757195.2380   3637925.7427   3638822.7098   -1435.9564   -6738.6744      -1.5200
   2101  1509    528528   10128  -3757187.1722   3637934.0541   3638822.8503   -1447.5381   -6738.5502      -1.4526
   2102  1509    528529   10129  -3757178.9959   3637942.2524   3638823.1361   -1459.1154   -6738.2161      -1.4311
   2103  1509    528530   10130  -3757170.6858   3637950.4137   3638823.6153   -1470.7591   -6737.6536      -1.3983
   2104  1509    528531   10131  -3757162.0418   3637958.6122   3638824.2133   -1482.6618   -6736.8710      -1.4722
   2105  1509    528532   10132  -3757153.0889   3637966.9159   3638825.0482   -1494.8549   -6735.8090      -1.5320
   2106  1509    528533   10133  -3757143.9023   3637975.2889   3638826.0204   -1507.2604   -6734.5657      -1.6108
   2107  1509    528534   10134  -3757134.6715   3637983.6586   3638827.1960   -1519.6941   -6733.1364      -1.6007
   2108  1509    528535   10135  -3757125.3158   3637991.8475   3638828.6125   -1532.0848   -6731.3863      -1.6284
   2109  1509    528536   10136  -3757115.8581   3637999.9302   3638830.2787   -1544.4702   -6729.3471      -1.6331
   2110  1509    528537   10137  -3757106.2277   3638008.0157   3638832.1552   -1556.9776   -6727.0656      -1.6171
   2111  1509    528538   10138  -3757096.4272   3638016.0795   3638834.1615   -1569.5877   -6724.5990      -1.6388
   2112  1509    528539   10139  -3757086.4580   3638024.1494   3638836.3011   -1582.3196   -6721.9561      -1.6796
   2113  1509    528540   10140  -3757076.3865   3638032.3097   3638838.5015   -1595.1875   -6719.2573      -1.6942
   2114  1509    528541   10141  -3757066.3220   3638040.4727   3638840.6725   -1608.0525   -6716.5866      -1.7201
   2115  1509    528542   10142  -3757056.4005   3638048.5326   3638842.8170   -1620.7440   -6713.9553      -1.7358
   2116  1509    528543   10143  -3757046.7662   3638056.4911   3638844.8663   -1633.1628   -6711.4801      -1.6950
   2117  1509    528544   10144  -3757037.5030   3638064.3602   3638846.7715   -1645.2594   -6709.2403      -1.5695
   2118  1509    528545   10145  -3757029.1289   3638071.9775   3638848.3148   -1656.5567   -6707.5632      -1.2725
   2119  1509    528546   10146  -3757021.8568   3638078.9876   3638849.4109   -1666.6514   -6706.4645      -0.9298
   2120  1509    528547   10147  -3757015.8796   3638085.1036   3638850.1070   -1675.2030   -6705.8705      -0.5643
   2121  1509    528548   10148  -3757011.1247   3638090.1621   3638850.5061   -1682.1447   -6705.6019      -0.2525
   2122  1509    528549   10149  -3757006.9605   3638094.4747   3638850.9467   -1688.1396   -6705.2451       0.0061
   2123  1509    528550   10150  -3757002.8206   3638097.9181   3638852.0639   -1693.4930   -6703.9973       0.1731
   2124  1509    528551   10151  -3756998.2276   3638100.3980   3638854.5939   -1698.4691   -6701.0210       0.3369
   2125  1509    528552   10152  -3756993.3986   3638100.9175   3638859.0383   -1702.2007   -6695.5972       0.3462
   2126  1509    528553   10153  -3756988.0675   3638100.3280   3638864.8873   -1705.4844   -6688.3734       0.2359
   2127  1509    528554   10154  -3756981.9119   3638099.3911   3638871.8991   -1709.0917   -6679.7186       0.1113
   2128  1509    528555   10155  -3756974.8577   3638098.2006   3638879.7424   -1713.1419   -6669.9109      -0.2084
   2129  1509    528556   10156  -3756967.0517   3638096.8760   3638888.2835   -1717.6184   -6659.1681      -0.6457
   2130  1509    528557   10157  -3756958.7361   3638095.5458   3638897.4534   -1722.4453   -6647.6980      -1.0247
   2131  1509    528558   10158  -3756950.1053   3638094.2755   3638907.3751   -1727.5344   -6635.5063      -1.1228
   2132  1509    528559   10159  -3756941.0661   3638093.0072   3638917.8550   -1732.9090   -6622.6901      -1.1393
   2133  1509    528560   10160  -3756931.7495   3638091.7189   3638928.6387   -1738.4622   -6609.5025      -1.1558
   2134  1509    528561   10161  -3756922.2756   3638090.4760   3638939.6191   -1744.1573   -6596.1073      -1.1260
   2135  1509    528562   10162  -3756912.7235   3638089.2108   3638950.6910   -1749.8907   -6582.5959      -1.1023
   2136  1509    528563   10163  -3756903.2003   3638087.9348   3638961.6768   -1755.5964   -6569.1626      -1.1171
   2137  1509    528564   10164  -3756893.7201   3638086.6985   3638972.6195   -1761.3006   -6555.7983      -1.1088
   2138  1509    528565   10165  -3756884.0891   3638085.4750   3638983.7487   -1767.1190   -6542.2241      -1.0748
   2139  1509    528566   10166  -3756874.3491   3638084.1889   3638995.0571   -1772.9680   -6528.4332      -1.0377
   2140  1509    528567   10167  -3756864.5017   3638082.8804   3639006.4629   -1778.8758   -6514.5094      -1.0204
   2141  1509    528568   10168  -3756854.5986   3638081.5162   3639017.9472   -1784.7823   -6500.4759      -1.0224
   2142  1509    528569   10169  -3756844.6359   3638080.1838   3639029.4188   -1790.7529   -6486.4411      -1.0487
   2143  1509    528570   10170  -3756834.6775   3638078.8857   3639040.9457   -1796.7453   -6472.3764      -1.0212
   2144  1509    528571   10171  -3756824.7213   3638077.5852   3639052.4754   -1802.7345   -6458.3094      -0.9922
   2145  1509    528572   10172  -3756814.7808   3638076.2305   3639063.9780   -1808.6738   -6444.2494      -1.0004
   2146  1509    528573   10173  -3756805.1400   3638074.6021   3639075.5692   -1814.2079   -6430.1313      -0.9372
   2147  1509    528574   10174  -3756795.7721   3638072.5816   3639087.1782   -1819.2706   -6415.9546      -0.9263
   2148  1509    528575   10175  -3756786.5942   3638070.2789   3639098.7819   -1823.9983   -6401.7479      -0.9674
   2149  1509    528576   10176  -3756777.6239   3638067.8012   3639110.4166   -1828.4559   -6387.5317      -0.9682
   2150  1509    528577   10177  -3756768.8295   3638065.1197   3639122.0638   -1832.6446   -6373.2964      -0.9744
   2151  1509    528578   10178  -3756760.2090   3638062.2812   3639133.7022   -1836.5997   -6359.0775      -0.9726
   2152  1509    528579   10179  -3756751.7702   3638059.3957   3639145.4001   -1840.3947   -6344.8659      -0.8567
   2153  1509    528580   10180  -3756743.5100   3638056.6061   3639157.1935   -1844.1343   -6330.6884      -0.5261
   2154  1509    528581   10181  -3756735.5064   3638053.9935   3639168.8593   -1847.8227   -6316.7919      -0.0173
   2155  1509    528582   10182  -3756727.7890   3638051.4983   3639180.2689   -1851.3963   -6303.2703       0.5795
   2156  1509    528583   10183  -3756720.3230   3638049.1083   3639191.2927   -1854.8709   -6290.2102       1.1624
   2157  1509    528584   10184  -3756712.9310   3638046.6752   3639201.9352   -1858.2629   -6277.4756       1.5450
   2158  1509    528585   10185  -3756705.5980   3638044.2034   3639212.2944   -1861.5862   -6264.9817       1.7777
   2159  1509    528586   10186  -3756698.3830   3638041.7144   3639222.3346   -1864.8150   -6252.7907       1.8867
   2160  1509    528587   10187  -3756691.2927   3638039.2138   3639232.0851   -1867.9486   -6240.8837       1.8958
   2161  1509    528588   10188  -3756684.2299   3638036.6867   3639241.6036   -1871.0443   -6229.1673       1.7729
   2162  1509    528589   10189  -3756677.0722   3638034.1804   3639251.1006   -1874.2208   -6217.4376       1.5935
   2163  1509    528590   10190  -3756669.7010   3638031.5780   3639260.6678   -1877.4767   -6205.5240       1.2743
   2164  1509    528591   10191  -3756662.0069   3638028.8385   3639270.3529   -1880.8587   -6193.3257       0.7549
   2166  1509    528593   10193  -3756645.3394   3638024.2388   3639290.2668   -1889.1442   -6168.3073      -0.2235
   2167  1509    528594   10194  -3756636.2462   3638022.9664   3639300.2716   -1894.5533   -6155.8559      -0.5471
   2168  1509    528595   10195  -3756626.6667   3638022.8241   3639310.0260   -1901.1128   -6143.8602      -0.6575
   2170  1509    528597   10197  -3756606.2558   3638026.0464   3639327.7562   -1917.6224   -6122.2089      -0.6403
   2171  1509    528598   10198  -3756595.6268   3638029.1867   3639335.5325   -1927.2706   -6112.7105      -0.6361
   2172  1509    528599   10199  -3756584.8477   3638033.2814   3639342.5169   -1937.7090   -6104.1795      -0.6320
   2175  1509    528602   10202  -3756552.5847   3638050.9988   3639356.3930   -1972.8771   -6086.5807      -1.5501
   2176  1509    528603   10203  -3756541.7782   3638058.4719   3639359.9324   -1985.7623   -6082.2079      -1.6188
   2177  1509    528604   10204  -3756531.0005   3638066.3512   3639363.1272   -1998.9194   -6078.2914      -1.6373
   2178  1509    528605   10205  -3756520.0449   3638074.3958   3639368.0428   -2012.3191   -6072.9591      -0.6776
   2179  1509    528606   10206  -3756509.1855   3638082.5190   3639371.1693   -2025.7083   -6069.1621      -0.6446
   2180  1509    528607   10207  -3756498.2573   3638090.6537   3639374.2862   -2039.1535   -6065.3493      -0.6511
   2181  1509    528608   10208  -3756487.3314   3638098.8066   3639377.4113   -2052.6103   -6061.5380      -0.6411
   2182  1509    528609   10209  -3756476.4323   3638106.9393   3639380.5080   -2066.0339   -6057.7528      -0.6432
   2183  1509    528610   10210  -3756465.5559   3638115.0377   3639383.6041   -2079.4171   -6053.9639      -0.6518
   2184  1509    528611   10211  -3756454.7909   3638123.0370   3639386.7014   -2092.6516   -6050.1804      -0.6506
   2185  1509    528612   10212  -3756444.2515   3638130.8425   3639389.7146   -2105.5900   -6046.4813      -0.6753
   2186  1509    528613   10213  -3756433.9775   3638138.4776   3639392.6803   -2118.2213   -6042.8628      -0.6682
   2187  1509    528614   10214  -3756423.9848   3638145.8947   3639395.5705   -2130.5003   -6039.3350      -0.6632
   2188  1509    528615   10215  -3756414.2719   3638153.1189   3639398.3514   -2142.4463   -6035.9350      -0.6661
   2189  1509    528616   10216  -3756404.8458   3638160.1570   3639401.0235   -2154.0589   -6032.6683      -0.6688
   2190  1509    528617   10217  -3756395.6816   3638167.0116   3639403.5655   -2165.3576   -6029.5429      -0.6967
   2191  1509    528618   10218  -3756386.7449   3638173.7023   3639406.0553   -2176.3803   -6026.4885      -0.7141
   2192  1509    528619   10219  -3756377.9821   3638180.2416   3639408.5090   -2187.1733   -6023.4751      -0.7360
   2193  1509    528620   10220  -3756369.4023   3638186.6263   3639410.9068   -2197.7279   -6020.5212      -0.7705
   2194  1509    528621   10221  -3756361.0232   3638192.8925   3639413.2629   -2208.0578   -6017.6369      -0.7783
   2195  1509    528622   10222  -3756352.8684   3638199.0077   3639415.6085   -2218.1232   -6014.7935      -0.7463
   2196  1509    528623   10223  -3756345.2971   3638204.7255   3639417.8509   -2227.4972   -6012.1167      -0.6565
   2197  1509    528624   10224  -3756338.8349   3638209.6589   3639419.8158   -2235.5363   -6009.8115      -0.5202
   2198  1509    528625   10225  -3756333.6017   3638213.6980   3639421.4391   -2242.0781   -6007.9361      -0.3665
   2199  1509    528626   10226  -3756329.5915   3638216.8064   3639422.6780   -2247.1006   -6006.5083      -0.2440
   2200  1509    528627   10227  -3756326.6291   3638219.0920   3639423.6175   -2250.8032   -6005.4295      -0.1455
   2201  1509    528628   10228  -3756323.8078   3638221.3167   3639424.5224   -2254.3639   -6004.4129      -0.0187
   2202  1509    528629   10229  -3756320.5054   3638223.9086   3639425.5646   -2258.5229   -6003.2320       0.1130
   2203  1509    528630   10230  -3756316.3146   3638227.2191   3639426.9024   -2263.8162   -6001.7295       0.3011
   2205  1509    528632   10232  -3756306.8287   3638234.6572   3639429.8885   -2275.7580   -5998.3408       0.6713
   2206  1509    528633   10233  -3756302.2660   3638237.9795   3639431.3922   -2281.3183   -5996.5538       0.7427
   2207  1509    528634   10234  -3756297.8532   3638240.4535   3639433.6416   -2286.1649   -5993.8792       0.8479
   2208  1509    528635   10235  -3756293.9622   3638241.2845   3639436.8891   -2289.4679   -5989.9468       0.8984
   2209  1509    528636   10236  -3756291.0042   3638240.3260   3639440.8457   -2290.8362   -5985.1042       0.8867
   2210  1509    528637   10237  -3756289.3984   3638237.2588   3639445.3679   -2289.7488   -5979.5144       0.7949
   2211  1509    528638   10238  -3756288.9936   3638232.4188   3639450.3577   -2286.5521   -5973.3294       0.6692
   2212  1509    528639   10239  -3756288.9956   3638226.2419   3639456.2691   -2282.1121   -5966.0239       0.5514
   2213  1509    528640   10240  -3756289.1594   3638219.0946   3639462.9907   -2276.8620   -5957.7345       0.4419
   2214  1509    528641   10241  -3756289.2116   3638211.0174   3639470.4002   -2271.0214   -5948.4643       0.1328
   2215  1509    528642   10242  -3756289.2794   3638202.1388   3639478.5280   -2264.5940   -5938.2925      -0.2104
   2216  1509    528643   10243  -3756289.4510   3638192.6334   3639487.3665   -2257.6440   -5927.3314      -0.4410
   2217  1509    528644   10244  -3756289.7746   3638182.5652   3639496.6603   -2250.1839   -5915.8355      -0.6409
   2218  1509    528645   10245  -3756290.3282   3638172.0210   3639506.3408   -2242.2217   -5903.9280      -0.7543
   2219  1509    528646   10246  -3756291.2642   3638161.1542   3639516.0907   -2233.7619   -5891.9926      -0.7866
   2220  1509    528647   10247  -3756292.6235   3638150.0134   3639525.7341   -2224.8107   -5880.2096      -0.7869
   2221  1509    528648   10248  -3756294.2583   3638138.6431   3639535.2791   -2215.5030   -5868.5293      -0.8125
   2222  1509    528649   10249  -3756296.1548   3638127.1091   3639544.7759   -2205.8957   -5856.9310      -0.8049
   2223  1509    528650   10250  -3756298.2577   3638115.5299   3639554.1033   -2196.1124   -5845.5386      -0.7991
   2224  1509    528651   10251  -3756300.5107   3638103.9682   3639563.2378   -2186.2373   -5834.3730      -0.8058
   2225  1509    528652   10252  -3756302.7832   3638092.4538   3639572.3229   -2176.3827   -5823.2749      -0.8025
   2226  1509    528653   10253  -3756305.0648   3638080.8468   3639581.5093   -2166.4551   -5812.0605      -0.7884
   2227  1509    528654   10254  -3756307.3729   3638069.0764   3639590.7993   -2156.3918   -5800.7070      -0.7922
   2228  1509    528655   10255  -3756309.7208   3638057.1699   3639600.1746   -2146.2028   -5789.2457      -0.8010
   2229  1509    528656   10256  -3756312.1396   3638045.2465   3639609.5263   -2135.9525   -5777.8263      -0.7912
   2230  1509    528657   10257  -3756314.6633   3638033.2905   3639618.7744   -2125.6058   -5766.5220      -0.7980
   2231  1509    528658   10258  -3756317.1764   3638021.3230   3639628.0151   -2115.2582   -5755.2147      -0.8217
   2232  1509    528659   10259  -3756319.6662   3638009.3497   3639637.4396   -2104.9226   -5743.7451      -0.7568
   2233  1509    528660   10260  -3756322.1353   3637997.2196   3639646.9571   -2094.4888   -5732.1282      -0.7399
   2234  1509    528661   10261  -3756324.5618   3637985.0442   3639656.5636   -2084.0520   -5720.4027      -0.7227
   2235  1509    528662   10262  -3756326.6133   3637972.9731   3639666.3919   -2073.9510   -5708.3825      -0.7392
   2236  1509    528663   10263  -3756327.8978   3637961.2181   3639676.6897   -2064.6105   -5695.7877      -0.7571
   2237  1509    528664   10264  -3756328.2321   3637949.8926   3639687.5005   -2056.2395   -5682.5524      -0.7947
   2238  1509    528665   10265  -3756327.5496   3637939.1603   3639698.8492   -2049.0017   -5668.6939      -0.7837
   2239  1509    528666   10266  -3756325.8729   3637929.0056   3639710.6014   -2042.8705   -5654.3255      -0.7967
   2240  1509    528667   10267  -3756323.3629   3637919.5037   3639722.7150   -2037.7878   -5639.5781      -0.7207
   2241  1509    528668   10268  -3756319.9316   3637910.7605   3639735.1038   -2033.8911   -5624.5282      -0.5965
   2242  1509    528669   10269  -3756315.8080   3637902.5465   3639747.5515   -2030.8560   -5609.3557      -0.5445
   2243  1509    528670   10270  -3756311.6167   3637894.4603   3639759.9123   -2027.9599   -5594.2774      -0.5095
   2244  1509    528671   10271  -3756307.3812   3637886.4101   3639772.2402   -2025.1204   -5579.2223      -0.4988
   2245  1509    528672   10272  -3756303.1613   3637878.3865   3639784.5474   -2022.2891   -5564.2010      -0.4758
   2246  1509    528673   10273  -3756298.9878   3637870.4032   3639796.8023   -2019.4546   -5549.2579      -0.4326
   2247  1509    528674   10274  -3756294.8120   3637862.4041   3639809.0457   -2016.6102   -5534.3169      -0.4064
   2248  1509    528675   10275  -3756290.4411   3637854.4306   3639821.4661   -2013.9200   -5519.1607      -0.3786
   2249  1509    528676   10276  -3756285.7072   3637846.5215   3639834.0910   -2011.5285   -5503.7130      -0.4102
   2250  1509    528677   10277  -3756280.6921   3637838.6257   3639847.0648   -2009.3421   -5487.8689      -0.3991
   2251  1509    528678   10278  -3756275.3812   3637830.9098   3639860.2957   -2007.4906   -5471.7642      -0.3118
